1		
3	3	1
511		
1	1	1
2	1	1
2	2	1
3	2	1
4	13	1
512		
1	1	2
1	4	2
3	5	2
513		
1	1	2
2	1	2
2	2	2
3	8	2
3	12	1
514		
1	1	2
2	2	2
2	10	2
3	6	2
515		
1	1	2
2	1	2
2	2	2
3	9	2
516		
1	1	2
2	1	2
3	1	2
3	6	2
517		
1	1	2
3	6	2
518		
1	1	2
2	1	2
2	4	2
3	3	2
519		
1	1	1
2	2	1
2	9	1
3	6	1
520		
1	1	1
2	2	1
3	5	1
521		
1	1	2
2	8	2
2	13	2
3	5	2
3	6	2
522		
1	1	2
2	4	2
2	6	2
3	6	2
523		
1	1	2
2	5	2
2	13	1
3	1	2
524		
1	1	2
2	2	2
3	2	2
525		
1	1	2
2	1	2
2	13	2
3	2	2
3	5	2
526		
1	1	2
2	2	2
2	3	2
3	6	2
527		
1	1	2
2	4	2
3	1	2
3	6	2
528		
1	1	1
2	1	1
2	2	1
3	8	1
529		
1	1	2
2	1	2
2	4	2
2	9	2
3	6	2
530		
1	1	2
2	2	2
3	9	2
531		
1	1	2
2	1	2
2	2	2
3	1	2
3	6	2
4	10	1
532		
1	1	2
3	5	2
4	10	2
533		
1	1	1
2	1	1
2	2	1
3	7	1
534		
1	1	2
3	6	2
3	10	2
4	10	2
535		
1	1	2
2	2	2
3	1	1
3	6	1
536		
1	1	1
2	1	1
2	2	1
2	13	1
3	2	1
537		
1	1	2
2	4	1
3	1	2
4	1	2
538		
1	1	2
3	2	2
539		
1	1	2
3	1	2
3	5	2
540		
1	1	1
2	1	1
2	2	1
2	6	1
3	1	1
3	5	1
3	6	1
541		
1	1	1
1	4	1
1	5	1
2	1	1
2	2	1
2	13	1
3	6	1
542		
1	1	1
2	13	1
3	2	1
543		
1	1	1
2	1	1
2	2	1
3	5	1
544		
1	1	2
2	1	2
2	4	1
3	3	2
545		
1	1	3
1	4	3
2	1	4
2	2	3
2	9	3
3	7	3
4	10	2
546		
1	1	2
1	6	2
2	1	2
2	2	2
2	13	2
3	4	2
3	5	2
3	7	2
547		
1	1	2
1	6	2
2	1	1
3	1	2
548		
1	1	1
2	1	1
2	2	1
2	4	1
3	1	1
3	6	1
549		
1	1	1
1	4	1
550		
1	1	2
2	2	2
3	1	2
551		
1	1	2
3	6	2
552		
1	1	2
2	2	2
3	7	2
553		
1	1	1
2	1	1
2	2	1
3	5	1
554		
1	1	2
2	2	2
3	4	2
3	10	2
555		
1	1	2
3	5	2
3	6	2
4	4	1
556		
1	1	1
2	1	1
2	2	1
2	3	1
2	13	1
3	8	1
557		
1	1	2
2	13	2
3	3	2
3	4	2
3	6	1
558		
1	1	2
3	5	2
559		
1	1	2
2	1	2
2	2	2
3	1	2
560		
1	1	2
3	1	2
561		
1	1	2
3	4	2
4	12	2
562		
1	1	2
2	2	2
3	7	2
563		
1	1	1
2	2	1
2	13	1
3	11	1
564		
1	1	2
2	1	2
2	2	2
3	3	1
3	8	2
565		
1	1	1
1	3	1
1	4	1
2	1	2
566		
1	1	1
2	1	1
2	2	1
2	13	1
3	3	1
4	9	1
567		
1	1	2
2	1	2
2	2	2
3	8	2
568		
1	1	1
2	1	1
2	2	1
2	3	1
2	13	1
3	8	1
4	4	1
569		
1	1	1
2	1	1
2	2	1
2	3	1
3	8	1
570		
1	1	2
3	8	2
4	6	2
571		
1	1	2
2	2	2
3	4	2
4	12	2
572		
1	1	2
2	2	2
3	7	2
573		
1	1	2
2	2	2
3	2	2
574		
1	1	2
2	4	2
3	3	2
575		
1	1	2
2	4	2
3	6	2
576		
1	1	2
2	4	2
3	6	2
577		
1	1	2
2	2	1
2	10	2
3	1	2
3	6	2
578		
1	1	2
2	4	2
3	6	2
579		
1	1	2
2	1	2
2	2	2
2	4	2
3	6	2
580		
1	1	2
2	2	2
2	4	2
3	6	1
581		
1	1	2
2	2	1
2	4	2
3	1	2
3	6	2
582		
1	1	2
2	4	2
3	1	2
3	6	2
583		
1	1	2
2	4	2
3	6	1
584		
1	1	1
2	1	1
2	2	1
2	4	1
3	4	1
3	6	1
4	9	1
4	19	1
585		
1	1	2
2	4	2
3	6	1
586		
1	1	2
2	10	2
3	6	2
587		
1	1	2
2	4	2
3	6	1
588		
1	1	2
2	13	2
3	5	2
589		
1	1	1
3	1	1
3	12	1
590		
1	1	2
3	1	1
3	5	2
3	13	1
591		
1	1	1
3	1	1
3	12	1
592		
1	1	2
3	1	2
3	6	2
593		
1	1	2
3	1	1
3	11	2
594		
1	1	2
2	4	2
3	1	1
3	6	2
595		
1	1	1
2	2	1
2	4	1
3	3	2
4	16	2
4	19	2
596		
1	1	2
2	2	2
2	4	1
3	10	2
597		
1	1	2
2	4	2
3	6	2
598		
1	1	2
2	2	2
2	4	2
3	6	2
599		
1	1	1
2	1	1
2	2	1
2	4	1
3	3	1
600		
1	1	1
2	1	1
2	2	1
2	4	1
3	3	1
601		
1	1	2
2	1	2
2	3	2
3	6	2
4	9	2
602		
1	1	2
2	4	2
3	6	2
603		
1	1	1
1	6	1
2	13	1
3	8	2
604		
1	1	2
2	2	2
3	4	2
3	8	2
605		
1	1	1
2	1	1
2	2	1
3	8	1
606		
1	1	2
2	1	2
2	2	2
2	5	1
2	13	2
3	2	1
607		
1	1	1
2	2	1
3	8	1
608		
1	1	1
1	4	1
609		
1	1	2
2	2	2
3	6	2
610		
1	1	1
3	2	1
611		
1	1	2
2	1	2
2	2	2
3	4	2
612		
1	1	1
2	1	1
2	2	1
3	8	1
4	12	1
613		
1	1	2
3	8	2
614		
1	1	2
2	4	2
3	4	2
3	7	2
615		
1	1	1
2	1	1
2	2	1
3	2	1
616		
1	1	4
2	1	4
2	2	4
3	7	4
4	10	3
617		
1	1	2
2	7	2
3	2	2
618		
1	1	2
1	6	2
2	8	2
3	10	2
619		
1	1	1
2	1	1
2	2	1
2	13	1
3	6	1
620		
1	1	1
3	1	1
3	5	1
621		
1	1	2
2	3	2
3	8	2
622		
1	1	2
2	2	2
2	7	2
3	9	2
623		
1	1	1
2	1	1
2	4	1
3	1	1
3	6	1
624		
1	1	1
1	7	1
2	13	2
3	2	1
625		
1	1	1
2	1	1
2	2	1
3	10	1
626		
1	1	1
2	2	1
3	1	1
3	4	1
3	8	1
627		
1	1	1
3	4	1
628		
1	1	2
1	6	2
2	2	2
2	13	2
3	4	2
3	6	2
629		
1	1	2
2	1	2
2	2	2
3	6	2
630		
1	1	2
2	1	2
3	2	1
3	8	1
631		
1	1	1
1	6	1
3	10	2
4	10	1
632		
1	1	1
3	10	1
4	10	1
633		
1	1	1
2	1	1
2	2	1
3	7	1
634		
1	1	2
2	1	2
2	2	2
3	5	2
635		
1	1	2
1	6	2
2	3	2
3	7	2
636		
1	1	2
3	2	2
3	12	2
4	10	2
637		
1	1	1
2	1	1
2	2	1
3	9	1
638		
1	1	1
1	3	1
2	1	2
2	2	2
3	9	1
4	5	1
4	10	1
639		
1	1	2
2	2	2
3	9	2
4	10	2
640		
1	1	2
1	3	2
2	1	2
2	2	2
4	10	2
641		
1	1	1
1	6	1
2	8	2
2	13	2
3	8	1
642		
1	1	1
3	10	1
4	10	1
643		
1	1	2
2	13	2
3	1	1
3	9	1
3	10	1
644		
1	1	1
1	6	1
3	10	1
4	10	1
4	18	1
645		
1	1	2
2	8	2
2	13	2
3	10	2
646		
1	1	1
2	13	1
3	8	1
647		
1	1	2
1	4	1
2	1	2
2	2	2
2	13	2
3	1	1
3	9	1
4	10	2
648		
1	1	2
3	2	2
4	10	2
4	11	2
4	13	2
649		
1	1	2
3	1	2
650		
1	1	1
3	5	1
651		
1	1	2
1	6	2
2	13	2
3	1	2
652		
1	1	1
3	1	1
3	8	1
653		
1	1	2
2	1	2
2	2	2
3	1	2
4	12	2
654		
1	1	2
2	3	2
3	8	2
655		
1	1	1
2	1	1
2	2	1
3	6	1
656		
1	1	1
2	1	1
2	2	1
2	13	1
3	10	1
4	10	1
657		
1	1	2
3	1	2
3	6	2
658		
1	1	1
2	1	1
2	2	1
3	10	1
659		
1	1	2
3	12	2
660		
1	1	2
2	1	2
2	2	2
2	13	2
3	1	2
3	6	2
4	10	2
661		
1	1	1
2	1	1
2	2	1
3	6	1
3	10	1
662		
1	1	2
3	2	2
663		
1	1	1
2	1	1
2	2	1
3	1	1
4	13	1
664		
1	1	2
2	1	2
2	2	2
2	13	2
3	7	2
4	6	2
665		
1	1	2
2	2	1
3	6	2
3	10	2
666		
1	1	2
2	1	1
2	2	1
3	7	2
4	10	2
667		
1	1	2
2	6	2
3	11	2
668		
1	1	2
2	6	2
3	10	2
4	12	2
669		
1	1	2
3	1	2
670		
1	1	2
2	1	2
2	2	2
3	8	2
4	10	2
671		
1	1	1
1	4	1
2	2	1
4	10	2
672		
1	1	1
1	3	1
2	13	1
3	7	1
4	5	1
673		
1	1	1
3	7	1
674		
1	1	2
3	7	2
4	10	1
675		
1	1	1
3	8	1
676		
1	1	1
3	7	1
677		
1	1	2
3	7	2
3	10	1
678		
1	1	2
3	7	2
3	10	2
679		
1	1	1
2	13	1
4	10	1
4	12	1
680		
1	1	2
2	1	2
2	4	2
2	13	1
3	10	2
681		
1	1	1
2	1	1
2	2	1
2	13	1
3	8	1
682		
1	1	2
4	10	2
683		
1	1	1
2	9	1
3	7	1
684		
1	1	1
2	1	1
2	2	1
3	8	1
685		
1	1	1
2	1	1
2	2	1
3	8	1
686		
1	1	1
3	10	1
687		
1	1	2
2	1	2
2	2	2
2	4	2
3	2	2
3	7	1
688		
1	1	2
2	2	2
3	8	2
689		
1	1	1
2	1	1
2	2	1
3	10	1
690		
1	1	2
1	5	2
3	8	2
3	10	2
4	10	2
691		
1	1	2
2	13	2
3	8	1
4	10	1
692		
1	1	2
2	1	2
2	2	2
3	1	2
3	6	1
3	10	1
693		
1	1	2
2	1	2
2	2	2
2	13	2
3	6	2
3	10	2
4	10	2
694		
1	1	2
2	4	2
3	6	2
695		
1	1	2
2	13	2
3	2	2
4	10	2
696		
1	1	1
1	6	1
2	13	1
3	1	1
3	2	1
697		
1	1	1
2	1	1
2	2	1
3	6	1
3	10	1
4	10	1
4	11	1
698		
1	1	1
2	1	1
2	2	1
3	10	1
699		
1	1	2
2	2	2
3	10	2
4	10	1
700		
1	1	2
1	8	2
2	2	2
3	7	2
3	8	2
4	10	2
701		
1	1	2
2	2	2
3	10	1
4	6	2
702		
1	1	2
2	1	2
2	2	2
2	8	1
2	13	2
3	10	2
4	10	2
703		
1	1	2
3	6	2
3	12	2
704		
1	1	2
2	1	2
2	2	2
3	2	1
3	9	1
705		
1	1	2
2	4	2
3	6	2
706		
1	1	2
2	8	2
2	13	2
3	6	2
707		
1	1	2
2	8	2
3	10	2
4	10	1
4	19	2
708		
1	1	1
1	5	1
3	2	1
3	10	1
4	10	2
4	12	1
709		
1	1	1
2	2	1
2	8	1
2	13	1
3	6	1
710		
1	1	1
2	5	1
2	9	1
2	13	1
3	1	1
3	6	1
3	13	1
711		
1	1	1
2	1	1
2	2	1
3	6	1
3	10	1
712		
1	1	2
3	10	2
4	12	2
713		
1	1	2
2	2	2
3	10	2
714		
1	1	2
2	1	2
2	8	2
2	13	2
3	6	2
715		
1	1	1
2	1	1
2	2	1
3	10	1
3	11	1
716		
1	1	2
2	1	2
2	2	2
2	13	1
3	8	1
4	10	2
717		
1	1	2
2	1	2
2	4	2
3	6	2
4	19	1
718		
1	1	1
2	1	1
2	4	1
3	1	1
719		
1	1	2
2	13	2
3	2	2
4	10	2
720		
1	1	2
2	13	2
3	2	2
721		
1	1	2
2	1	2
2	2	2
2	13	2
3	1	2
3	2	2
3	6	2
4	2	1
722		
1	1	2
2	2	2
2	13	2
3	7	2
4	16	2
723		
1	1	1
2	1	1
2	2	1
3	6	1
4	11	1
724		
1	1	1
1	6	1
3	2	1
3	6	1
4	10	1
725		
1	1	1
2	2	1
2	8	1
3	6	1
726		
1	1	2
2	1	2
2	2	2
3	2	2
727		
1	1	1
2	2	1
3	10	1
728		
1	1	2
3	8	2
729		
1	1	2
1	8	2
2	2	2
3	6	2
730		
1	1	2
3	7	2
4	10	1
731		
1	1	1
2	1	1
2	2	1
3	1	1
3	6	1
3	8	1
732		
1	1	1
1	2	1
2	1	1
2	12	1
4	10	1
4	19	1
733		
1	1	2
3	8	2
3	10	2
4	10	2
4	11	2
734		
1	1	1
2	13	1
3	7	1
735		
1	1	2
2	13	2
3	7	2
736		
1	1	1
2	1	2
2	2	2
3	2	1
4	10	1
737		
1	1	2
2	4	1
3	6	1
738		
1	1	2
3	1	2
739		
1	1	1
2	4	1
3	6	1
740		
1	1	2
2	10	2
3	3	2
3	7	2
741		
1	1	1
1	6	1
3	1	1
3	6	2
3	10	2
4	10	2
742		
1	1	1
2	13	1
3	6	1
743		
1	1	2
2	2	2
2	9	2
3	7	2
744		
1	1	2
2	4	2
3	3	2
3	6	2
4	11	1
745		
1	1	1
2	4	1
3	1	1
3	6	1
746		
1	1	1
2	4	1
3	6	1
747		
1	1	1
2	4	1
3	1	1
3	6	1
748		
1	1	2
2	2	2
2	10	2
3	3	2
3	8	2
749		
1	1	2
2	1	2
2	2	2
3	1	1
3	7	2
3	10	1
4	10	2
750		
1	1	1
3	2	1
751		
1	1	2
2	13	1
3	2	2
752		
1	1	1
2	10	1
3	1	1
3	6	1
753		
1	1	1
2	9	1
3	7	1
754		
1	1	1
2	9	1
3	7	1
755		
1	1	2
3	7	2
756		
1	1	1
1	6	1
2	13	1
757		
1	1	2
2	1	2
3	2	2
4	10	2
758		
1	1	1
3	10	1
759		
1	1	1
2	9	1
3	7	1
760		
1	1	1
1	8	1
2	4	2
3	6	1
761		
1	1	2
2	4	2
3	6	2
762		
1	1	2
2	2	2
3	2	2
763		
1	1	2
3	1	2
4	12	2
764		
1	1	2
2	2	2
3	2	2
765		
1	1	2
2	1	2
3	2	2
4	12	1
766		
1	1	2
2	2	2
3	8	1
4	12	1
767		
1	1	2
2	2	2
3	1	1
3	2	1
3	7	1
3	8	1
768		
1	1	2
2	2	2
2	13	2
3	4	2
769		
1	1	2
1	3	1
2	10	2
2	13	1
3	1	1
3	4	1
3	6	1
770		
1	1	2
2	1	1
2	2	1
2	13	2
3	7	1
771		
1	1	1
1	3	1
2	2	2
2	10	2
2	13	1
772		
1	1	2
2	1	1
2	2	1
2	9	2
3	7	1
773		
1	1	1
1	3	1
2	1	2
2	13	2
774		
1	1	2
1	4	1
2	1	1
2	2	1
3	2	2
775		
1	1	2
2	2	1
2	7	1
2	10	2
3	3	1
3	9	1
776		
1	1	1
1	3	1
2	1	2
2	5	1
2	9	1
777		
1	1	1
1	4	1
2	1	2
2	2	1
2	9	1
3	8	1
778		
1	1	2
2	1	1
2	4	2
2	13	2
3	3	1
779		
1	1	2
2	1	1
2	5	2
2	9	2
2	13	1
3	4	1
780		
1	1	2
2	2	1
2	7	1
2	10	2
781		
1	1	1
1	3	1
1	4	1
2	1	2
2	2	1
782		
1	1	2
2	1	2
2	3	1
3	9	1
783		
1	1	2
1	3	1
2	1	1
2	2	1
2	13	2
3	9	1
784		
1	1	2
1	3	1
2	1	1
2	2	1
2	13	2
3	9	1
785		
1	1	1
1	3	1
1	6	1
2	1	2
2	2	1
2	13	2
3	9	1
786		
1	1	2
1	4	1
2	1	2
2	2	1
3	2	2
787		
1	1	2
1	3	1
2	2	1
2	10	2
3	1	1
3	4	1
788		
1	1	1
1	4	1
2	1	2
2	2	1
2	13	1
3	1	1
789		
1	1	1
1	4	1
2	1	1
2	2	1
3	13	1
790		
1	1	2
2	1	1
2	2	1
2	13	1
3	9	1
791		
1	1	3
1	3	1
1	4	1
2	1	1
2	2	2
3	2	2
3	7	1
3	9	1
792		
1	1	1
1	3	1
2	2	2
793		
1	1	1
1	3	1
1	6	1
2	1	1
2	2	1
2	13	2
794		
1	1	2
1	3	1
2	1	1
2	2	1
2	13	1
3	8	2
795		
1	1	1
1	3	1
2	9	2
796		
1	1	1
1	3	1
1	4	1
2	1	1
2	2	2
3	9	2
797		
1	1	2
2	1	2
2	2	1
2	9	1
3	1	2
3	6	1
798		
1	1	2
1	3	1
2	2	2
3	2	2
799		
1	1	2
2	13	2
3	9	2
4	2	1
800		
1	1	2
2	2	2
3	2	1
3	9	2
801		
1	1	2
2	1	2
2	2	2
3	8	1
3	10	2
802		
1	1	1
2	9	1
3	7	1
803		
1	1	2
2	4	2
3	1	2
3	6	2
804		
1	1	2
3	11	2
805		
1	1	1
2	1	1
2	2	1
3	12	1
806		
1	1	2
2	4	2
3	4	1
807		
1	1	1
2	4	1
3	3	1
808		
1	1	1
2	1	1
2	2	1
2	9	1
3	7	1
809		
1	1	1
1	4	1
2	1	2
3	8	1
4	10	1
810		
1	1	2
2	1	2
2	2	2
2	8	2
3	10	2
4	10	2
811		
1	1	2
3	8	2
812		
1	1	1
2	2	1
3	8	1
4	11	1
813		
1	1	1
2	4	1
3	3	1
4	11	1
814		
1	1	2
2	1	1
2	4	2
3	3	1
3	4	2
4	4	1
4	10	1
4	11	1
4	19	1
815		
1	1	2
2	1	2
2	4	2
3	1	1
3	4	1
3	6	2
4	12	1
816		
1	1	2
2	1	2
2	4	2
3	4	2
3	5	1
3	6	2
817		
1	1	2
2	4	2
3	6	2
818		
1	1	2
2	13	2
3	1	1
3	9	1
819		
1	1	2
2	1	2
2	2	1
2	13	1
3	2	2
4	10	1
820		
1	1	2
2	1	2
2	2	2
3	2	2
4	10	2
821		
1	1	2
2	2	2
3	1	2
3	8	2
4	10	2
822		
1	1	2
2	1	2
2	2	1
2	13	1
3	2	2
823		
1	1	2
2	13	1
3	2	2
4	10	2
824		
1	1	2
2	2	2
3	9	2
825		
1	1	2
2	2	1
3	1	1
3	7	1
826		
1	1	2
2	4	2
3	3	1
3	6	2
827		
1	1	1
2	6	1
3	6	1
828		
1	1	2
2	9	2
3	3	2
4	12	1
829		
1	1	2
2	1	2
2	4	2
3	1	1
3	3	2
3	6	1
830		
1	1	2
2	13	2
3	2	2
831		
1	1	1
2	1	1
2	4	1
3	6	1
832		
1	1	2
2	1	2
2	2	2
3	8	2
4	2	1
833		
1	1	2
2	1	2
2	4	2
3	1	2
3	5	2
3	6	2
834		
1	1	1
2	1	1
2	4	1
3	6	1
835		
1	2	2
4	6	2
836		
1	2	1
2	1	1
2	2	1
2	12	1
4	3	1
837		
1	2	2
4	7	2
838		
1	2	2
2	1	2
2	2	2
839		
1	2	2
2	1	2
2	2	2
4	3	2
4	4	2
840		
1	2	2
841		
1	2	2
2	1	2
2	4	2
4	1	2
4	3	2
842		
1	2	2
843		
1	2	1
2	1	1
2	2	1
2	13	1
4	3	1
844		
1	2	2
4	7	1
4	15	1
845		
1	2	2
2	2	2
846		
1	2	2
2	2	2
2	13	2
847		
1	2	2
1	5	2
4	3	2
4	9	2
848		
1	2	1
2	1	1
2	2	1
849		
1	2	2
2	2	2
2	13	1
4	3	1
850		
1	2	1
1	3	1
2	13	2
4	3	1
851		
1	2	2
2	2	1
4	3	2
852		
1	2	1
4	7	1
853		
1	2	1
2	12	1
854		
1	2	2
4	8	1
4	17	1
855		
1	2	1
2	1	1
2	2	1
856		
1	2	1
2	1	1
2	2	1
4	3	1
4	6	1
857		
1	2	2
4	7	2
4	12	1
858		
1	2	2
2	2	2
2	12	2
859		
1	2	2
2	2	2
4	8	2
860		
1	2	2
2	1	2
2	2	1
4	7	1
861		
1	2	2
4	6	2
862		
1	2	2
863		
1	2	2
4	7	2
864		
1	2	2
1	5	1
2	1	1
2	2	1
865		
1	2	1
1	3	1
1	4	1
2	1	2
866		
1	2	2
1	4	1
2	1	1
2	2	2
2	9	1
867		
1	2	2
1	4	1
2	1	1
2	2	1
2	9	1
868		
1	2	2
2	2	2
2	12	2
869		
1	2	2
2	1	2
2	2	1
870		
1	2	2
2	4	2
4	3	2
871		
1	3	2
2	1	2
2	2	2
2	11	2
3	3	1
4	3	2
4	9	1
872		
1	3	2
2	1	3
2	2	2
2	4	2
3	1	1
3	6	2
4	3	1
873		
1	3	2
2	9	2
874		
1	3	2
875		
1	3	1
4	10	1
4	17	1
876		
1	3	1
3	7	1
3	8	1
4	16	1
877		
1	3	2
4	3	1
878		
1	3	2
2	2	2
4	16	2
879		
1	3	1
2	4	1
4	6	1
4	8	1
880		
1	3	2
4	11	2
881		
1	3	2
1	4	1
2	1	2
2	2	2
4	3	2
4	9	2
882		
1	3	2
3	7	2
4	10	2
883		
1	3	2
2	9	2
884		
1	3	3
2	1	3
2	13	2
4	10	3
885		
1	3	2
886		
1	3	1
1	5	1
2	1	1
2	2	2
4	3	1
4	4	1
887		
1	3	1
2	1	1
2	2	1
4	5	1
888		
1	3	1
2	1	1
2	2	1
4	6	1
889		
1	3	1
4	5	1
890		
1	3	2
4	5	1
891		
1	3	1
1	5	1
4	2	1
4	6	2
4	7	1
892		
1	3	1
2	1	1
2	2	1
893		
1	3	2
4	1	2
4	7	2
894		
1	3	2
4	6	2
895		
1	3	2
896		
1	3	2
2	2	2
4	10	2
897		
1	3	2
2	2	2
898		
1	3	1
2	1	1
2	2	1
899		
1	3	2
2	1	2
2	2	2
4	4	1
900		
1	3	2
2	1	2
2	2	2
4	1	2
901		
1	3	2
2	1	2
2	2	2
902		
1	3	2
2	2	2
4	10	2
903		
1	3	2
2	2	2
904		
1	3	1
2	1	1
2	2	1
905		
1	3	2
2	1	2
2	2	2
4	10	1
906		
1	3	2
2	2	2
4	4	2
4	5	2
907		
1	3	2
2	13	2
4	9	2
908		
1	3	2
1	6	1
909		
1	3	2
2	9	2
910		
1	3	2
4	7	2
911		
1	3	2
2	2	2
3	10	2
4	11	2
912		
1	3	2
2	1	2
2	2	2
913		
1	3	2
2	1	2
2	2	2
914		
1	3	1
1	4	1
915		
1	3	1
1	4	1
916		
1	3	1
2	1	1
2	2	1
917		
1	3	1
1	4	1
2	2	2
918		
1	3	2
2	1	2
2	2	2
919		
1	3	1
2	2	1
920		
1	3	2
2	2	2
3	6	2
921		
1	1	1
1	3	2
3	2	1
922		
1	3	1
2	1	1
2	2	1
923		
1	3	2
2	1	2
2	2	2
924		
1	3	2
2	2	2
4	1	1
4	2	1
925		
1	3	2
2	2	1
4	5	2
926		
1	3	2
2	1	2
2	2	2
927		
1	3	3
1	4	3
1	5	3
2	2	3
4	2	1
4	4	2
928		
1	3	1
2	2	1
929		
1	3	2
2	1	2
2	2	2
4	12	1
930		
1	3	2
1	4	2
2	2	2
4	6	2
4	7	2
931		
1	3	1
2	1	1
2	2	1
4	6	1
932		
1	3	1
4	6	1
933		
1	3	1
2	4	1
3	6	1
934		
1	3	2
3	6	2
4	12	2
935		
1	3	2
2	2	2
4	1	2
4	4	2
936		
1	3	2
2	2	2
937		
1	3	2
2	2	2
938		
1	3	2
1	4	2
2	2	2
939		
1	3	1
4	8	1
940		
1	3	2
941		
1	3	2
2	1	2
2	2	2
2	13	2
4	11	1
942		
1	3	2
4	10	2
4	11	2
943		
1	3	2
2	1	2
2	11	2
4	3	2
4	9	2
944		
1	3	1
945		
1	3	2
3	5	2
4	19	1
946		
1	3	1
947		
1	3	1
2	1	1
2	2	1
4	8	1
948		
1	3	2
1	5	2
2	2	2
4	4	2
949		
1	2	1
1	3	2
2	1	3
2	2	3
2	13	1
4	2	1
4	4	3
4	10	1
4	12	2
950		
1	3	1
1	5	1
2	1	1
2	2	1
951		
1	3	1
1	4	1
952		
1	3	2
2	9	2
953		
1	3	2
1	4	1
2	1	2
2	2	1
2	12	1
4	3	2
4	9	1
954		
1	1	1
1	3	2
2	1	1
2	2	1
3	7	1
955		
1	3	2
2	1	2
2	2	2
2	13	1
4	3	2
956		
1	3	2
2	1	1
2	2	1
2	11	1
4	3	1
957		
1	3	2
2	1	2
2	2	1
958		
1	3	2
2	1	1
2	2	1
2	3	1
959		
1	3	2
2	9	2
960		
1	3	2
2	9	2
961		
1	3	2
2	9	2
962		
1	3	2
2	9	2
963		
1	3	1
1	4	1
1	6	1
2	1	2
2	2	1
964		
1	3	1
965		
1	3	1
1	4	1
2	9	2
3	5	1
966		
1	3	2
1	5	2
4	7	2
967		
1	3	1
4	9	1
968		
1	3	1
2	2	1
3	5	1
969		
1	3	2
4	10	1
970		
1	3	2
2	2	2
2	13	1
4	4	2
971		
1	4	1
2	1	1
2	2	1
972		
1	4	2
3	5	1
3	6	1
973		
1	4	2
4	9	2
974		
1	4	2
2	2	2
2	13	1
975		
1	4	2
976		
1	4	1
977		
1	4	1
2	1	1
2	2	1
2	4	1
978		
1	4	1
2	1	1
2	2	1
979		
1	4	1
2	2	1
980		
1	4	2
2	2	2
981		
1	4	1
982		
1	4	2
3	8	1
983		
1	4	2
1	6	1
2	1	1
2	2	2
2	3	1
2	13	2
3	1	1
3	12	1
984		
1	4	2
3	1	2
985		
1	4	2
2	1	2
2	2	2
3	1	2
986		
1	4	1
2	1	1
2	2	1
987		
1	4	2
2	2	2
4	10	2
988		
1	4	1
2	1	1
2	2	1
989		
1	4	2
2	1	2
3	2	2
990		
1	4	2
2	1	2
991		
1	4	2
2	1	2
2	2	2
992		
1	4	2
993		
1	4	2
4	10	2
994		
1	4	2
995		
1	4	2
996		
1	4	2
997		
1	4	2
3	13	1
998		
1	4	2
999		
1	4	2
1000		
1	4	2
1001		
1	4	2
1002		
1	4	1
1003		
1	4	2
1004		
1	4	1
1005		
1	4	2
1006		
1	4	1
1007		
1	4	2
1008		
1	4	2
1009		
1	4	1
1010		
1	4	2
1011		
1	4	2
1012		
1	4	2
1013		
1	4	2
1014		
1	4	2
1015		
1	4	2
1016		
1	4	3
1017		
1	4	3
1018		
1	4	1
1019		
1	4	2
1020		
1	4	2
1021		
1	4	2
1022		
1	4	2
1023		
1	4	2
1024		
1	4	2
1025		
1	4	2
1026		
1	4	2
1027		
1	4	1
1028		
1	4	2
1029		
1	4	2
1030		
1	4	2
3	13	1
1031		
1	4	2
1032		
1	4	2
1033		
1	4	2
1034		
1	4	2
1035		
1	4	2
1036		
1	4	2
4	10	2
1037		
1	4	2
1038		
1	4	2
1039		
1	4	1
1040		
1	4	2
1041		
1	4	2
1042		
1	4	2
1043		
1	4	2
1044		
1	4	2
1045		
1	4	2
1046		
1	4	1
1047		
1	4	2
1048		
1	4	1
1049		
1	4	2
1050		
1	4	2
1051		
1	4	2
1052		
1	4	2
1053		
1	4	2
1054		
1	4	2
1055		
1	4	2
1056		
1	4	2
1057		
1	4	2
1058		
1	4	2
1059		
1	4	2
1060		
1	4	1
1061		
1	4	2
1062		
1	4	2
1063		
1	4	2
1064		
1	4	2
1065		
1	4	2
1066		
1	4	1
1067		
1	4	2
1068		
1	4	1
1069		
1	4	2
1070		
1	4	2
1071		
1	4	2
1072		
1	4	2
1073		
1	4	2
1074		
1	4	2
1075		
1	4	2
1076		
1	4	2
1077		
1	4	1
1078		
1	4	1
1079		
1	4	2
1080		
1	4	2
1081		
1	4	2
1082		
1	4	2
2	2	1
1083		
1	4	1
4	10	1
1084		
1	4	2
1085		
1	4	2
1086		
1	4	2
1087		
1	4	2
1088		
1	4	1
1089		
1	4	2
1090		
1	4	1
1091		
1	4	2
1092		
1	4	2
1093		
1	4	1
1094		
1	4	2
1095		
1	4	2
1096		
1	4	2
1097		
1	4	1
1098		
1	4	2
1099		
1	4	2
1100		
1	4	1
1101		
1	4	2
2	2	2
1102		
1	4	2
2	1	1
2	2	2
1103		
1	4	2
2	1	2
2	2	2
1104		
1	4	2
2	1	2
2	2	2
2	13	2
1105		
1	4	1
2	1	1
2	2	1
1106		
1	4	1
2	1	1
2	2	1
1107		
1	4	2
2	1	2
2	2	2
3	1	2
1108		
1	4	1
2	1	1
2	2	1
1109		
1	4	1
2	1	1
2	2	1
1110		
1	4	1
2	2	1
2	9	1
1111		
1	4	2
2	1	1
2	2	2
2	13	2
1112		
1	4	2
2	1	2
1113		
